condition,condition_label,material,burst_kHz,volume_ml,is_reactor_volume,reactor_volume_ml,concentration_mM,equivalents_per_ion,negative_charge_equivalent_rate_per_s,negative_charge_equivalent_rate_ci_low_per_s,negative_charge_equivalent_rate_ci_high_per_s,minutes_per_ion_equivalent,minutes_per_ion_equivalent_ci_low,minutes_per_ion_equivalent_ci_high,interpretation,source_rate_reportable,source_rate_evidence_tier,assumptions
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.15,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.0636373754982853,2.058158025408486,2.114509331921921,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.2,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.1116289423703383,2.1060221655342652,2.1636839675480126,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.25,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.1596205092423912,2.153886305660044,2.2128586031741033,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.3000000000000003,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.2076120761144447,2.201750445785823,2.2620332388001954,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.35,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.2556036429864976,2.2496145859116012,2.311207874426286,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.4000000000000004,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.303595209858551,2.2974787260373803,2.3603825100523776,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.45,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.351586776730604,2.345342866163159,2.4095571456784683,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.5,True,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.399578343602657,2.3932070062889372,2.4587317813045595,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.5500000000000003,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.4475699104747104,2.4410711464147163,2.507906416930651,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.6,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.4955614773467634,2.488935286540495,2.5570810525567422,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.6500000000000004,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.543553044218817,2.536799426666274,2.606255688182834,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.7,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.5915446110908698,2.584663566792053,2.6554303238089245,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.75,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.6395361779629227,2.6325277069178314,2.7046049594350157,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.8000000000000003,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.687527744834976,2.68039184704361,2.753779595061107,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.85,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.735519311707029,2.7282559871693888,2.802954230687198,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.9000000000000004,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.783510878579082,2.7761201272951674,2.852128866313289,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,2.95,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.831502445451135,2.823984267420946,2.9013035019393802,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.0,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.879494012323189,2.871848407546725,2.950478137565472,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.0500000000000003,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.927485579195242,2.919712547672504,2.999652773191563,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.1,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,2.975477146067295,2.9675766877982825,3.0488274088176537,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.1500000000000004,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.0234687129393483,3.0154408279240617,3.0980020444437453,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.2,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.0714602798114012,3.0633049680498403,3.1471766800698364,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.25,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.119451846683454,3.1111691081756185,3.1963513156959276,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.3000000000000003,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.1674434135555076,3.159033248301398,3.245525951322019,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.35,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.2154349804275606,3.2068973884271763,3.29470058694811,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.4000000000000004,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.263426547299614,3.2547615285529554,3.3438752225742014,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.45,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.311418114171667,3.302625668678734,3.3930498582002926,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.5,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.35940968104372,3.3504898088045127,3.4422244938263837,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.5500000000000003,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.407401247915773,3.3983539489302914,3.4913991294524744,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.6,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.4553928147878263,3.4462180890560705,3.540573765078566,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.6500000000000004,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.5033843816598793,3.4940822291818487,3.589748400704657,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.7,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.5513759485319323,3.5419463693076274,3.6389230363307483,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.75,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.5993675154039853,3.589810509433406,3.688097671956839,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.8000000000000003,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.647359082276039,3.637674649559185,3.7372723075829306,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.85,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.695350649148092,3.685538789684964,3.7864469432090218,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.9000000000000004,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.7433422160201455,3.733402929810743,3.8356215788351133,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,3.95,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.7913337828921985,3.7812670699365216,3.8847962144612045,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.0,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.8393253497642514,3.8291312100623,3.933970850087295,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.05,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.8873169166363044,3.8769953501880785,3.9831454857133863,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.1000000000000005,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.935308483508358,3.9248594903138576,4.0323201213394775,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.15,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,3.9833000503804112,3.9727236304396367,4.0814947569655695,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.2,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.031291617252465,4.020587770565416,4.130669392591661,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.25,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.079283184124518,4.068451910691194,4.179844028217752,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.3,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.127274750996571,4.116316050816972,4.229018663843842,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.3500000000000005,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.175266317868624,4.164180190942751,4.278193299469934,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.4,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.2232578847406765,4.2120443310685305,4.327367935096025,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.45,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.2712494516127295,4.259908471194309,4.376542570722116,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.5,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.3192410184847825,4.307772611320088,4.425717206348207,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.55,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.3672325853568355,4.355636751445866,4.474891841974298,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.6000000000000005,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.415224152228889,4.403500891571646,4.524066477600391,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.65,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.463215719100942,4.451365031697424,4.573241113226481,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.7,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.511207285972995,4.4992291718232025,4.622415748852572,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.75,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.559198852845048,4.547093311948982,4.671590384478663,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.800000000000001,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.607190419717102,4.594957452074761,4.720765020104755,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.8500000000000005,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.655181986589155,4.642821592200539,4.7699396557308456,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.9,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.703173553461208,4.690685732326318,4.819114291356937,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
BMIM_nitrate_10kHz,"BMIM nitrate, 10 kHz",BMIM_nitrate,10.0,4.95,False,2.5,5.0,1.0,5.228471334049858e+16,5.102682073225807e+16,5.2423908798379176e+16,4.751165120333261,4.738549872452096,4.868288926983028,hypothetical electrical-rate transfer to a 5 mM metal-ion inventory; BMIM nitrate itself contains no metal,True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
